,checking_status_'<0'_tanh,other_parties_none_tanh,property_magnitude_car_tanh,existing_credits_tanh,property_magnitude_car_sigmoid,housing_own_sigmoid,checking_status_'<0'_sigmoid,duration_sigmoid,credit_history_kterm_ln,residence_since_ln,other_payment_plans_kterm_ln,own_telephone_kterm_ln,age_ln,(age+employment_kterm),(personal_status_kterm+housing_own),(checking_status_kterm+housing_kterm),(checking_status_kterm+savings_status_'<100'),(employment_'>=7'+foreign_worker_yes),(duration+job_skilled),(existing_credits+savings_status_kterm),(credit_amount+personal_status_kterm),(other_payment_plans_kterm+credit_history_'existing paid'),(credit_amount+residence_since),(savings_status_kterm+own_telephone_yes),(savings_status_kterm+own_telephone_kterm),(personal_status_kterm+credit_history_'existing paid'),(checking_status_kterm+credit_history_kterm),(own_telephone_kterm+other_payment_plans_none),(installment_commitment+housing_kterm),(credit_history_kterm+checking_status_'no checking'),(installment_commitment+checking_status_'<0'),(credit_history_'critical/other existing credit'+foreign_worker_yes),(foreign_worker_kterm+other_payment_plans_none),(age+other_parties_none),(credit_amount+other_parties_kterm),(duration+num_dependents),(housing_kterm+property_magnitude_'real estate'),(existing_credits+foreign_worker_yes),(savings_status_kterm*checking_status_'no checking'),(installment_commitment*other_parties_none),(own_telephone_kterm*employment_'>=7'),(own_telephone_kterm*foreign_worker_kterm),(other_payment_plans_none*own_telephone_yes),(savings_status_'<100'*job_skilled),(other_parties_kterm*foreign_worker_kterm),(credit_history_kterm*savings_status_'<100'),(own_telephone_kterm*housing_own),(residence_since*job_skilled),(credit_amount*other_parties_none),(existing_credits*checking_status_'no checking'),(duration*credit_amount),(installment_commitment*personal_status_'male single'),(credit_history_kterm*employment_kterm),(residence_since*housing_own),(checking_status_kterm*employment_kterm),(installment_commitment*employment_kterm),(employment_kterm*property_magnitude_car),(credit_history_'existing paid'*savings_status_'<100'),(own_telephone_kterm*personal_status_'male single'),(installment_commitment*savings_status_'<100'),(foreign_worker_kterm*property_magnitude_'real estate'),(checking_status_'<0'*other_parties_none),(age*credit_history_kterm),checking_status_kterm_mmnorm,job_kterm_mmnorm,other_payment_plans_kterm_mmnorm,foreign_worker_kterm_mmnorm,credit_history_kterm_mmnorm,(age-other_payment_plans_none),(other_payment_plans_kterm-own_telephone_kterm),(installment_commitment-num_dependents),(job_kterm-purpose),(credit_amount-other_payment_plans_kterm),(age-employment_kterm),(existing_credits-checking_status_'<0'),(other_payment_plans_none-purpose),(credit_history_kterm-job_skilled),(installment_commitment-purpose),(checking_status_kterm-other_parties_kterm),(credit_history_'existing paid'-personal_status_'male single'),(residence_since-foreign_worker_kterm),(purpose_kterm-other_parties_kterm),(purpose_kterm-checking_status_'<0'),(credit_history_'critical/other existing credit'-job_skilled),(housing_kterm-own_telephone_yes),(credit_history_'critical/other existing credit'-personal_status_'male single'),(credit_history_kterm-own_telephone_yes),(checking_status_kterm-savings_status_'<100'),(age-personal_status_'male single'),(purpose_kterm-foreign_worker_kterm),(checking_status_'<0'-checking_status_'no checking'),(employment_kterm-own_telephone_yes),(num_dependents-job_kterm),checking_status_'no checking'_negative,checking_status_'<0'_negative,own_telephone_kterm_negative,duration_negative,credit_history_'critical/other existing credit'_negative,purpose_kterm_negative,installment_commitment_degree,credit_history_'critical/other existing credit'_degree,employment_kterm_degree,checking_status_'<0'_degree,purpose_kterm_degree,residence_since_degree,class
955,0.7615942,0.7615942,0.0,0.9640276,0.5,0.5,0.7310586,1.0,5.6801724,1.3862944,6.7019606,6.001415,4.0430512,310.0,310.0,453.0,274.0,2.0,24.0,50.0,1541.0,814.0,1235.0,49.0,452.0,310.0,567.0,405.0,183.0,293.0,5.0,2.0,964.0,58.0,2138.0,25.0,179.0,3.0,0.0,4.0,404.0,389052.0,1.0,0.0,873441.0,0.0,0.0,0.0,1231.0,0.0,29544.0,0.0,74129.0,0.0,69322.0,1012.0,0.0,0.0,0.0,0.0,0.0,1.0,16701.0,0.63746226,0.20723684,0.99999994,1.0,0.5163265,56.0,410.0,3.0,141.0,417.0,-196.0,1.0,-6.0,293.0,-3.0,-633.0,0.0,-959.0,-627.0,279.0,1.0,178.0,1.0,292.0,274.0,57.0,-683.0,1.0,252.0,-147.0,-0.0,-1.0,-404.0,-24.0,-1.0,-280.0,229.1831,57.295776,14495.831,57.295776,16042.817,229.1831,1.0
956,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,5.6801724,1.3862944,3.8501477,6.3902407,3.8918202,302.0,549.0,776.0,63.0,2.0,30.0,185.0,4204.0,47.0,3660.0,183.0,779.0,548.0,356.0,596.0,717.0,293.0,4.0,2.0,963.0,50.0,4563.0,31.0,713.0,3.0,0.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,3656.0,0.0,109680.0,4.0,74129.0,4.0,15939.0,1012.0,0.0,0.0,596.0,0.0,0.0,0.0,14357.0,0.0,0.29276314,0.0,1.0,0.5163265,49.0,-549.0,3.0,193.0,3609.0,-204.0,2.0,-7.0,293.0,-3.0,-844.0,-1.0,-959.0,-627.0,280.0,1.0,713.0,0.0,293.0,63.0,48.0,-683.0,0.0,253.0,-199.0,-0.0,-0.0,-596.0,-30.0,-1.0,-280.0,229.1831,57.295776,14495.831,0.0,16042.817,229.1831,1.0
957,0.0,0.7615942,0.0,0.9950548,0.5,0.7310586,0.5,0.9998766,5.6801724,1.3862944,6.7019606,6.3902407,3.610918,290.0,549.0,982.0,270.0,2.0,9.0,606.0,1702.0,814.0,1158.0,603.0,1199.0,548.0,562.0,597.0,715.0,293.0,2.0,2.0,964.0,38.0,2061.0,10.0,714.0,4.0,0.0,2.0,596.0,573948.0,0.0,0.0,873441.0,293.0,596.0,0.0,1154.0,0.0,10386.0,2.0,74129.0,4.0,68057.0,506.0,0.0,0.0,596.0,2.0,963.0,0.0,10841.0,0.62235653,0.29276314,0.99999994,1.0,0.5163265,36.0,218.0,1.0,193.0,340.0,-216.0,3.0,-6.0,293.0,-5.0,-638.0,-1.0,-959.0,-627.0,280.0,1.0,713.0,0.0,293.0,268.0,36.0,-683.0,0.0,253.0,-199.0,-0.0,-0.0,-596.0,-9.0,-1.0,-280.0,114.59155,57.295776,14495.831,0.0,16042.817,229.1831,1.0
958,0.7615942,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.7310586,1.0,6.272877,0.6931472,6.7019606,6.3902407,3.8066626,384.0,549.0,987.0,275.0,1.0,28.0,604.0,4554.0,815.0,4008.0,603.0,1199.0,549.0,804.0,597.0,716.0,530.0,4.0,1.0,964.0,46.0,4913.0,29.0,713.0,2.0,0.0,3.0,0.0,573948.0,0.0,0.0,873441.0,530.0,596.0,0.0,4006.0,0.0,112168.0,3.0,179670.0,2.0,92886.0,1017.0,339.0,1.0,596.0,3.0,0.0,1.0,23850.0,0.63746226,0.29276314,0.99999994,1.0,0.99999994,44.0,218.0,2.0,199.0,3192.0,-294.0,0.0,0.0,530.0,2.0,-633.0,0.0,-961.0,-673.0,233.0,0.0,713.0,-1.0,530.0,273.0,44.0,-729.0,1.0,339.0,-199.0,-0.0,-1.0,-596.0,-28.0,-0.0,-234.0,171.88733,0.0,19423.268,57.295776,13407.212,114.59155,0.0
959,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,1.0,6.272877,1.3862944,6.7019606,6.3902407,3.4011974,283.0,548.0,377.0,269.0,2.0,25.0,104.0,3617.0,815.0,3073.0,103.0,699.0,549.0,799.0,597.0,112.0,530.0,4.0,1.0,964.0,31.0,3976.0,25.0,108.0,2.0,0.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,0.0,4.0,3069.0,0.0,73656.0,4.0,134090.0,0.0,68057.0,1012.0,0.0,0.0,596.0,0.0,0.0,0.0,15900.0,0.62235653,1.0,0.99999994,1.0,0.99999994,29.0,218.0,3.0,625.0,2255.0,-223.0,1.0,-4.0,529.0,-1.0,-638.0,0.0,-959.0,-726.0,181.0,-1.0,108.0,-1.0,530.0,269.0,29.0,-782.0,0.0,253.0,-629.0,-0.0,-0.0,-596.0,-24.0,-0.0,-181.0,229.1831,0.0,14495.831,0.0,10370.535,229.1831,1.0
960,0.0,0.7615942,0.0,0.9640276,0.5,0.5,0.5,0.9975274,5.6801724,0.6931472,6.7019606,6.3902407,3.4011974,283.0,92.0,573.0,395.0,2.0,7.0,605.0,1832.0,814.0,1742.0,603.0,1199.0,92.0,687.0,597.0,181.0,294.0,2.0,2.0,964.0,31.0,2647.0,7.0,180.0,3.0,603.0,2.0,596.0,573948.0,0.0,1.0,873441.0,293.0,0.0,2.0,1740.0,2.0,10440.0,0.0,74129.0,0.0,99682.0,506.0,0.0,0.0,0.0,2.0,963.0,0.0,8790.0,1.0,1.0,0.99999994,1.0,0.5163265,29.0,218.0,1.0,623.0,926.0,-223.0,2.0,-6.0,292.0,-5.0,-513.0,0.0,-961.0,-627.0,280.0,0.0,179.0,1.0,293.0,393.0,30.0,-683.0,-1.0,253.0,-629.0,-1.0,-0.0,-596.0,-6.0,-1.0,-280.0,114.59155,57.295776,14495.831,0.0,16042.817,114.59155,1.0
961,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,4.477337,1.3862944,6.7019606,6.3902407,3.8501477,386.0,51.0,982.0,270.0,1.0,22.0,605.0,2403.0,814.0,2357.0,603.0,1199.0,50.0,357.0,597.0,714.0,88.0,1.0,1.0,964.0,48.0,3260.0,22.0,713.0,3.0,0.0,1.0,0.0,573948.0,0.0,1.0,873441.0,88.0,596.0,4.0,2353.0,0.0,49413.0,0.0,29832.0,4.0,91191.0,339.0,0.0,0.0,0.0,1.0,0.0,0.0,4136.0,0.62235653,1.0,0.99999994,1.0,0.09795918,46.0,218.0,0.0,629.0,1539.0,-292.0,2.0,0.0,87.0,0.0,-638.0,0.0,-959.0,-673.0,234.0,-1.0,713.0,0.0,88.0,268.0,47.0,-729.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-21.0,-0.0,-234.0,57.295776,0.0,19423.268,0.0,13407.212,229.1831,1.0
962,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.99999964,6.272877,0.6931472,6.7019606,6.3902407,3.3672957,368.0,549.0,1107.0,394.0,1.0,16.0,184.0,4104.0,815.0,3558.0,183.0,779.0,549.0,924.0,597.0,716.0,531.0,3.0,1.0,964.0,30.0,4463.0,16.0,713.0,2.0,183.0,3.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,3556.0,1.0,53340.0,3.0,179670.0,2.0,133566.0,1017.0,0.0,0.0,596.0,0.0,0.0,0.0,15370.0,1.0,1.0,0.99999994,1.0,0.99999994,28.0,218.0,2.0,629.0,2742.0,-310.0,1.0,0.0,529.0,2.0,-513.0,0.0,-961.0,-673.0,234.0,-1.0,713.0,-1.0,530.0,394.0,28.0,-729.0,-1.0,339.0,-629.0,-1.0,-0.0,-596.0,-15.0,-0.0,-234.0,171.88733,0.0,19423.268,0.0,13407.212,114.59155,1.0
963,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,6.272877,0.6931472,4.934474,6.001415,3.5553482,288.0,549.0,1107.0,394.0,2.0,25.0,65.0,2945.0,140.0,2399.0,64.0,467.0,549.0,924.0,404.0,716.0,531.0,3.0,1.0,963.0,36.0,3304.0,25.0,713.0,3.0,63.0,3.0,404.0,389052.0,0.0,0.0,873441.0,0.0,404.0,2.0,2397.0,2.0,57528.0,3.0,134090.0,2.0,99682.0,759.0,253.0,0.0,404.0,0.0,0.0,0.0,18550.0,1.0,1.0,0.11994785,1.0,0.99999994,35.0,-265.0,2.0,623.0,2258.0,-218.0,2.0,-7.0,529.0,-4.0,-513.0,0.0,-961.0,-627.0,280.0,-1.0,712.0,-1.0,529.0,394.0,34.0,-683.0,-1.0,252.0,-629.0,-1.0,-0.0,-404.0,-24.0,-0.0,-280.0,171.88733,0.0,14495.831,0.0,16042.817,114.59155,0.0
964,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9975274,6.272877,0.0,6.7019606,6.3902407,3.0910425,194.0,93.0,982.0,270.0,1.0,6.0,604.0,546.0,815.0,455.0,603.0,1199.0,93.0,799.0,597.0,716.0,530.0,3.0,1.0,964.0,23.0,1361.0,7.0,713.0,2.0,0.0,3.0,0.0,573948.0,0.0,0.0,873441.0,530.0,596.0,0.0,454.0,0.0,2724.0,0.0,91160.0,1.0,46268.0,516.0,0.0,1.0,0.0,3.0,0.0,0.0,11660.0,0.62235653,0.29276314,0.99999994,1.0,0.99999994,21.0,218.0,2.0,192.0,-360.0,-150.0,1.0,-7.0,530.0,-5.0,-638.0,1.0,-962.0,-885.0,22.0,0.0,713.0,0.0,530.0,268.0,22.0,-941.0,0.0,172.0,-199.0,-0.0,-0.0,-596.0,-6.0,-0.0,-22.0,171.88733,0.0,9854.873,0.0,1260.5071,57.295776,1.0
965,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,0.0,6.7019606,6.3902407,3.2580965,365.0,311.0,982.0,269.0,1.0,31.0,184.0,2025.0,815.0,1716.0,183.0,779.0,311.0,799.0,597.0,717.0,530.0,4.0,1.0,964.0,27.0,2622.0,31.0,713.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,1.0,1715.0,0.0,51450.0,0.0,179670.0,1.0,91191.0,1356.0,339.0,0.0,0.0,0.0,0.0,0.0,13780.0,0.62235653,1.0,0.99999994,1.0,0.99999994,25.0,218.0,3.0,623.0,901.0,-313.0,1.0,-6.0,529.0,-3.0,-638.0,1.0,-962.0,-627.0,280.0,-1.0,713.0,0.0,530.0,269.0,26.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-30.0,-0.0,-280.0,229.1831,0.0,19423.268,0.0,16042.817,57.295776,1.0
966,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,5.6801724,0.6931472,6.7019606,6.3902407,3.1354942,362.0,549.0,982.0,269.0,1.0,27.0,65.0,3068.0,814.0,2522.0,63.0,659.0,548.0,562.0,597.0,717.0,293.0,4.0,2.0,964.0,24.0,3427.0,28.0,713.0,3.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,2520.0,0.0,68040.0,4.0,99327.0,2.0,91191.0,1356.0,0.0,0.0,596.0,0.0,0.0,0.0,6739.0,0.62235653,0.29276314,0.99999994,1.0,0.5163265,22.0,218.0,3.0,193.0,1706.0,-316.0,2.0,-6.0,293.0,-3.0,-638.0,-1.0,-961.0,-627.0,280.0,1.0,713.0,0.0,293.0,269.0,22.0,-683.0,0.0,339.0,-199.0,-0.0,-0.0,-596.0,-27.0,-1.0,-280.0,229.1831,57.295776,19423.268,0.0,16042.817,114.59155,0.0
967,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.5,0.5,0.99999964,6.272877,0.6931472,4.934474,6.001415,3.988984,307.0,310.0,573.0,395.0,2.0,15.0,604.0,3878.0,140.0,3570.0,604.0,1007.0,311.0,924.0,404.0,183.0,531.0,4.0,1.0,963.0,55.0,4475.0,16.0,179.0,2.0,603.0,4.0,404.0,389052.0,0.0,0.0,873441.0,530.0,0.0,0.0,3568.0,1.0,53520.0,0.0,134090.0,0.0,99682.0,1012.0,253.0,1.0,0.0,4.0,0.0,0.0,28620.0,1.0,0.20723684,0.11994785,1.0,0.99999994,54.0,-265.0,3.0,141.0,3429.0,-199.0,1.0,-7.0,530.0,-3.0,-513.0,1.0,-961.0,-627.0,280.0,0.0,178.0,0.0,529.0,393.0,54.0,-683.0,-1.0,252.0,-147.0,-1.0,-0.0,-404.0,-15.0,-0.0,-280.0,229.1831,0.0,14495.831,0.0,16042.817,114.59155,1.0
968,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,1.0,6.272877,1.3862944,6.7019606,6.001415,3.3672957,203.0,92.0,573.0,394.0,1.0,43.0,184.0,7258.0,815.0,7170.0,184.0,587.0,93.0,924.0,405.0,181.0,531.0,2.0,1.0,964.0,30.0,8073.0,43.0,179.0,2.0,183.0,2.0,0.0,389052.0,1.0,0.0,873441.0,0.0,0.0,4.0,7166.0,1.0,300972.0,0.0,92220.0,0.0,68556.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,15370.0,1.0,1.0,0.99999994,1.0,0.99999994,28.0,410.0,1.0,623.0,6352.0,-145.0,1.0,-6.0,529.0,-5.0,-513.0,1.0,-959.0,-627.0,280.0,-1.0,178.0,0.0,529.0,394.0,29.0,-683.0,-1.0,173.0,-629.0,-1.0,-0.0,-404.0,-42.0,-0.0,-280.0,114.59155,0.0,9969.465,0.0,16042.817,229.1831,1.0
969,0.7615942,0.7615942,0.0,0.9640276,0.5,0.7310586,0.7310586,0.9999833,5.6801724,0.6931472,6.7019606,6.3902407,3.6888795,379.0,549.0,987.0,275.0,1.0,11.0,605.0,4487.0,814.0,3941.0,603.0,1199.0,548.0,567.0,597.0,714.0,293.0,2.0,2.0,964.0,41.0,4846.0,13.0,714.0,3.0,0.0,1.0,0.0,573948.0,0.0,0.0,873441.0,293.0,596.0,0.0,3939.0,0.0,43329.0,1.0,99327.0,2.0,92886.0,339.0,0.0,0.0,596.0,1.0,963.0,1.0,11720.0,0.63746226,0.29276314,0.99999994,1.0,0.5163265,39.0,218.0,-1.0,199.0,3125.0,-299.0,1.0,0.0,293.0,0.0,-633.0,-1.0,-961.0,-673.0,233.0,1.0,713.0,0.0,293.0,273.0,39.0,-729.0,1.0,339.0,-198.0,-0.0,-1.0,-596.0,-11.0,-1.0,-234.0,57.295776,57.295776,19423.268,57.295776,13407.212,114.59155,1.0
970,0.0,0.0,0.0,0.7615942,0.5,0.7310586,0.5,0.99999964,6.272877,0.6931472,6.7019606,6.3902407,3.0910425,361.0,549.0,982.0,269.0,1.0,16.0,104.0,2062.0,815.0,1516.0,103.0,699.0,549.0,799.0,597.0,717.0,530.0,4.0,1.0,964.0,22.0,1566.0,16.0,714.0,2.0,0.0,0.0,0.0,573948.0,0.0,0.0,50076.0,0.0,596.0,2.0,0.0,0.0,22710.0,4.0,179670.0,2.0,91191.0,1356.0,0.0,0.0,596.0,0.0,963.0,0.0,11660.0,0.62235653,1.0,0.99999994,1.0,0.99999994,21.0,218.0,3.0,622.0,700.0,-317.0,1.0,-7.0,529.0,-4.0,217.0,0.0,-961.0,-30.0,22.0,-1.0,713.0,-1.0,530.0,269.0,21.0,-941.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-15.0,-0.0,-22.0,229.1831,0.0,19423.268,0.0,1260.5071,114.59155,1.0
971,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,1.3862944,6.7019606,6.3902407,3.7612002,382.0,549.0,1107.0,395.0,1.0,24.0,604.0,7941.0,815.0,7397.0,603.0,1199.0,549.0,924.0,597.0,714.0,531.0,1.0,1.0,964.0,44.0,8300.0,26.0,713.0,2.0,603.0,1.0,0.0,573948.0,0.0,0.0,873441.0,530.0,596.0,0.0,7393.0,1.0,177432.0,1.0,179670.0,4.0,133566.0,339.0,0.0,1.0,596.0,1.0,0.0,0.0,22790.0,1.0,0.29276314,0.99999994,1.0,0.99999994,42.0,218.0,-1.0,199.0,6579.0,-296.0,1.0,0.0,530.0,0.0,-513.0,0.0,-959.0,-673.0,234.0,0.0,713.0,-1.0,530.0,393.0,42.0,-729.0,-1.0,339.0,-198.0,-1.0,-0.0,-596.0,-24.0,-0.0,-234.0,57.295776,0.0,19423.268,0.0,13407.212,229.1831,1.0
972,0.7615942,0.0,0.0,0.9640276,0.5,0.5,0.7310586,1.0,3.8918202,1.3862944,6.7019606,6.3902407,3.3672957,91.0,310.0,453.0,275.0,1.0,24.0,605.0,1503.0,814.0,1197.0,603.0,1199.0,310.0,323.0,597.0,180.0,49.0,2.0,1.0,964.0,29.0,1234.0,25.0,179.0,3.0,0.0,0.0,0.0,573948.0,0.0,0.0,39483.0,49.0,0.0,0.0,0.0,0.0,28632.0,0.0,3038.0,0.0,16988.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,1421.0,0.63746226,0.0,0.99999994,1.0,0.018367343,28.0,218.0,0.0,21.0,379.0,-33.0,1.0,0.0,49.0,0.0,233.0,0.0,-959.0,193.0,233.0,0.0,179.0,0.0,49.0,273.0,29.0,-729.0,1.0,62.0,-21.0,-0.0,-1.0,-596.0,-24.0,-0.0,-234.0,57.295776,0.0,3552.3381,57.295776,13407.212,229.1831,0.0
973,0.7615942,0.0,0.0,0.7615942,0.5,0.5,0.7310586,1.0,6.272877,1.3862944,6.7019606,6.3902407,3.583519,289.0,548.0,453.0,275.0,2.0,61.0,604.0,7845.0,815.0,7301.0,603.0,1199.0,549.0,804.0,597.0,183.0,530.0,5.0,1.0,964.0,36.0,7338.0,61.0,179.0,2.0,0.0,0.0,596.0,573948.0,0.0,1.0,39483.0,530.0,0.0,4.0,0.0,0.0,437820.0,4.0,134090.0,0.0,69322.0,1012.0,0.0,1.0,596.0,4.0,0.0,0.0,19080.0,0.63746226,1.0,0.99999994,1.0,0.99999994,35.0,218.0,3.0,627.0,6483.0,-217.0,0.0,-2.0,529.0,1.0,233.0,0.0,-959.0,56.0,96.0,-1.0,179.0,-1.0,530.0,273.0,35.0,-866.0,1.0,253.0,-629.0,-0.0,-1.0,-596.0,-60.0,-0.0,-97.0,229.1831,0.0,14495.831,57.295776,5557.6904,229.1831,0.0
974,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,5.6801724,0.6931472,6.7019606,6.001415,3.4965076,372.0,311.0,1107.0,395.0,1.0,31.0,604.0,3141.0,814.0,2833.0,604.0,1007.0,310.0,687.0,405.0,717.0,294.0,4.0,2.0,964.0,34.0,3738.0,31.0,713.0,2.0,603.0,4.0,0.0,389052.0,1.0,1.0,873441.0,293.0,404.0,2.0,2831.0,1.0,84930.0,0.0,99327.0,2.0,133566.0,1356.0,339.0,0.0,0.0,4.0,0.0,0.0,9669.0,1.0,1.0,0.99999994,1.0,0.5163265,32.0,410.0,3.0,623.0,2017.0,-306.0,1.0,-6.0,292.0,-3.0,-513.0,0.0,-961.0,-627.0,280.0,0.0,712.0,1.0,292.0,393.0,33.0,-683.0,-1.0,338.0,-629.0,-1.0,-0.0,-404.0,-30.0,-1.0,-280.0,229.1831,57.295776,19423.268,0.0,16042.817,114.59155,1.0
975,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,1.0986123,6.7019606,6.3902407,4.0430512,396.0,311.0,776.0,63.0,1.0,24.0,64.0,1568.0,815.0,1261.0,63.0,659.0,311.0,593.0,597.0,716.0,530.0,3.0,1.0,964.0,58.0,2165.0,25.0,713.0,2.0,0.0,3.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,1258.0,0.0,30192.0,0.0,179670.0,3.0,21357.0,1017.0,339.0,0.0,0.0,0.0,0.0,0.0,30210.0,0.0,0.29276314,0.99999994,1.0,0.99999994,56.0,218.0,2.0,193.0,444.0,-282.0,1.0,-6.0,530.0,-4.0,-844.0,1.0,-960.0,-627.0,280.0,0.0,713.0,0.0,530.0,63.0,57.0,-683.0,0.0,339.0,-199.0,-0.0,-0.0,-596.0,-24.0,-0.0,-280.0,171.88733,0.0,19423.268,0.0,16042.817,171.88733,1.0
976,0.0,0.0,0.0,0.7615942,0.5,0.7310586,0.5,0.9975274,6.272877,1.0986123,6.7019606,6.3902407,4.158883,403.0,311.0,982.0,270.0,1.0,7.0,604.0,1063.0,815.0,756.0,603.0,1199.0,311.0,799.0,597.0,715.0,530.0,2.0,1.0,964.0,64.0,805.0,7.0,714.0,2.0,0.0,0.0,0.0,573948.0,0.0,1.0,50076.0,530.0,596.0,3.0,0.0,0.0,4518.0,0.0,179670.0,3.0,91191.0,678.0,0.0,1.0,0.0,2.0,963.0,0.0,33920.0,0.62235653,1.0,0.99999994,1.0,0.99999994,63.0,218.0,1.0,623.0,-61.0,-275.0,1.0,-6.0,529.0,-5.0,217.0,1.0,-960.0,228.0,280.0,-1.0,713.0,0.0,530.0,268.0,64.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-6.0,-0.0,-280.0,114.59155,0.0,19423.268,0.0,16042.817,171.88733,1.0
977,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,4.477337,0.6931472,6.7019606,6.3902407,3.7376697,295.0,549.0,982.0,269.0,2.0,19.0,185.0,2975.0,814.0,2429.0,183.0,779.0,548.0,357.0,597.0,717.0,88.0,4.0,1.0,964.0,43.0,3334.0,19.0,713.0,3.0,0.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,2427.0,0.0,43686.0,4.0,22264.0,2.0,68057.0,1012.0,0.0,0.0,596.0,0.0,0.0,0.0,3696.0,0.62235653,1.0,0.99999994,1.0,0.09795918,41.0,218.0,3.0,627.0,1613.0,-211.0,2.0,-2.0,87.0,1.0,-638.0,-1.0,-961.0,-810.0,97.0,-1.0,713.0,-1.0,88.0,269.0,41.0,-866.0,0.0,253.0,-629.0,-0.0,-0.0,-596.0,-18.0,-0.0,-97.0,229.1831,0.0,14495.831,0.0,5557.6904,114.59155,1.0
978,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,4.477337,1.3862944,6.7019606,6.3902407,3.8501477,300.0,549.0,1107.0,395.0,2.0,24.0,605.0,3086.0,814.0,2542.0,603.0,1199.0,548.0,482.0,597.0,717.0,89.0,4.0,1.0,964.0,48.0,3445.0,26.0,713.0,3.0,603.0,4.0,596.0,573948.0,0.0,0.0,873441.0,88.0,596.0,0.0,2538.0,2.0,60912.0,4.0,22264.0,4.0,99682.0,1012.0,253.0,0.0,596.0,4.0,0.0,0.0,4136.0,1.0,0.29276314,0.99999994,1.0,0.09795918,46.0,218.0,2.0,199.0,1724.0,-206.0,2.0,0.0,88.0,3.0,-513.0,-1.0,-959.0,-673.0,234.0,0.0,713.0,-1.0,88.0,393.0,46.0,-729.0,-1.0,253.0,-198.0,-1.0,-0.0,-596.0,-24.0,-0.0,-234.0,229.1831,0.0,14495.831,0.0,13407.212,229.1831,0.0
979,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,0.99999964,3.8918202,0.6931472,6.7019606,6.3902407,3.218876,364.0,92.0,448.0,269.0,1.0,16.0,104.0,1356.0,814.0,1266.0,103.0,699.0,92.0,318.0,597.0,181.0,49.0,2.0,1.0,964.0,26.0,2171.0,16.0,179.0,2.0,0.0,2.0,0.0,573948.0,0.0,0.0,873441.0,0.0,0.0,2.0,1264.0,0.0,18960.0,0.0,16611.0,0.0,91191.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.62235653,1.0,0.99999994,1.0,0.018367343,24.0,218.0,1.0,629.0,450.0,-314.0,1.0,0.0,48.0,1.0,-638.0,0.0,-961.0,-673.0,234.0,-1.0,179.0,0.0,49.0,269.0,25.0,-729.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-15.0,-0.0,-234.0,114.59155,0.0,19423.268,0.0,13407.212,114.59155,0.0
