,employment_kterm_ln,personal_status_kterm_ln,credit_history_kterm_ln,residence_since_ln,property_magnitude_car_tanh,checking_status_'no checking'_tanh,credit_history_'critical/other existing credit'_tanh,foreign_worker_yes_tanh,checking_status_'<0'_tanh,installment_commitment_sigmoid,foreign_worker_yes_sigmoid,checking_status_'no checking'_sigmoid,duration_sigmoid,(foreign_worker_kterm-housing_own),(foreign_worker_yes-purpose),(purpose_kterm-other_payment_plans_kterm),(savings_status_kterm-foreign_worker_yes),(checking_status_kterm-property_magnitude_car),(employment_'>=7'-other_payment_plans_none),(duration-savings_status_kterm),(credit_history_kterm-personal_status_'male single'),(credit_history_'existing paid'-employment_'>=7'),(savings_status_kterm-personal_status_'male single'),(other_payment_plans_none-housing_own),(purpose_kterm-housing_own),(checking_status_'<0'-job_skilled),property_magnitude_kterm_radian,checking_status_'no checking'_radian,checking_status_kterm_radian,credit_history_'critical/other existing credit'_radian,other_parties_none_radian,foreign_worker_yes_radian,job_skilled_degree,installment_commitment_degree,checking_status_kterm_degree,property_magnitude_'real estate'_degree,credit_history_'critical/other existing credit'_degree,checking_status_'<0'_degree,(other_payment_plans_kterm+checking_status_'<0'),(duration+credit_history_'critical/other existing credit'),(checking_status_'no checking'+credit_history_'existing paid'),(housing_kterm+credit_history_'existing paid'),(savings_status_'<100'+housing_own),(checking_status_'<0'+property_magnitude_car),(foreign_worker_yes+purpose),(residence_since+credit_history_'existing paid'),(credit_amount+job_skilled),(purpose_kterm+property_magnitude_'real estate'),(job_skilled+own_telephone_yes),(credit_amount+num_dependents),(checking_status_kterm*other_parties_kterm),(checking_status_kterm*property_magnitude_car),(other_parties_kterm*property_magnitude_car),(own_telephone_kterm*other_payment_plans_none),(existing_credits*foreign_worker_kterm),(housing_kterm*property_magnitude_car),(duration*residence_since),(credit_amount*property_magnitude_car),(existing_credits*purpose),(other_payment_plans_kterm*checking_status_'no checking'),(other_parties_none*housing_own),(property_magnitude_kterm*other_parties_none),(existing_credits*own_telephone_kterm),(age/purpose_kterm),(other_parties_kterm/own_telephone_kterm),(num_dependents/checking_status_kterm),(duration/savings_status_kterm),(duration/foreign_worker_kterm),(existing_credits/num_dependents),(residence_since/foreign_worker_kterm),(residence_since/checking_status_kterm),(credit_amount/other_payment_plans_kterm),class
774,4.1271343,6.3062754,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.5,0.9999938,963.0,0.0,95.0,62.0,63.0,0.0,-51.0,292.0,0.0,62.0,0.0,234.0,0.0,2.687807,0.0,1.0995574,0.017453292,0.017453292,0.017453292,0.0,114.59155,3609.6338,0.0,57.295776,0.0,139.0,13.0,0.0,108.0,0.0,0.0,2.0,4.0,1480.0,234.0,0.0,1481.0,57141.0,0.0,0.0,0.0,2889.0,0.0,48.0,0.0,3.0,0.0,0.0,154.0,1788.0,0.2820513,1.5218121,0.015873017,0.1904762,0.012461059,3.0,0.0041536866,0.06349207,10.647482,1.0
775,5.826,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,963.0,0.0,-580.0,182.0,274.0,-1.0,-159.0,530.0,1.0,183.0,1.0,234.0,0.0,4.9218283,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,57.295776,0.0,57.295776,815.0,24.0,1.0,180.0,0.0,1.0,2.0,5.0,1372.0,235.0,1.0,1372.0,248518.0,0.0,0.0,596.0,963.0,0.0,96.0,0.0,1.0,0.0,0.0,282.0,596.0,0.10683761,1.5218121,0.003649635,0.13114753,0.024922118,1.0,0.0041536866,0.01459854,1.6842752,0.0
776,5.159055,6.3062754,5.6801724,1.3862944,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,0.0,-580.0,602.0,393.0,-1.0,-567.0,292.0,0.0,602.0,0.0,233.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,57.295776,0.0,814.0,37.0,1.0,713.0,2.0,1.0,2.0,4.0,3536.0,234.0,2.0,3536.0,357358.0,394.0,907.0,404.0,1926.0,713.0,144.0,3535.0,2.0,814.0,1.0,332.0,808.0,0.15811966,2.2450495,0.002538071,0.05970149,0.037383176,2.0,0.0041536866,0.010152284,4.342752,1.0
777,5.159055,5.7365723,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,962.0,-6.0,-534.0,602.0,274.0,-1.0,-585.0,530.0,1.0,603.0,0.0,279.0,0.0,4.9218283,0.0,4.7822022,0.0,0.0,0.017453292,57.295776,229.1831,15699.043,57.295776,0.0,57.295776,815.0,18.0,1.0,714.0,2.0,1.0,8.0,2.0,3510.0,281.0,1.0,3510.0,14248.0,0.0,0.0,596.0,963.0,0.0,18.0,0.0,7.0,0.0,0.0,0.0,596.0,0.08928572,0.087248325,0.003649635,0.029850746,0.018691588,1.0,0.0010384216,0.003649635,4.310811,1.0
778,5.5333896,6.3062754,5.6801724,0.6931472,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-1.0,-711.0,47.0,393.0,0.0,-12.0,292.0,-1.0,47.0,0.0,102.0,0.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,229.1831,22574.535,0.0,57.295776,0.0,814.0,37.0,1.0,713.0,1.0,1.0,3.0,2.0,5711.0,103.0,1.0,5712.0,357358.0,394.0,907.0,404.0,1926.0,713.0,72.0,5711.0,4.0,814.0,1.0,332.0,808.0,0.36893204,2.2450495,0.002538071,0.75,0.037383176,2.0,0.0020768433,0.005076142,7.0159707,1.0
779,4.1271343,5.7365723,6.272877,1.3862944,0.7615942,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-7.0,-792.0,602.0,268.0,-1.0,-585.0,530.0,1.0,603.0,0.0,21.0,-1.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,114.59155,15412.563,0.0,0.0,0.0,814.0,18.0,1.0,714.0,2.0,1.0,9.0,5.0,3873.0,22.0,2.0,3873.0,243983.0,269.0,907.0,404.0,963.0,713.0,72.0,3872.0,8.0,0.0,1.0,332.0,404.0,3.0454545,2.2450495,0.003717472,0.029850746,0.018691588,1.0,0.0041536866,0.014869888,4.756757,1.0
780,5.159055,6.3062754,5.6801724,0.6931472,0.0,0.0,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-6.0,-534.0,602.0,269.0,-1.0,-564.0,292.0,0.0,602.0,0.0,279.0,-1.0,4.9218283,0.0,4.694936,0.017453292,0.0,0.017453292,57.295776,114.59155,15412.563,57.295776,57.295776,0.0,814.0,40.0,0.0,713.0,2.0,0.0,8.0,2.0,4934.0,281.0,1.0,4934.0,13988.0,0.0,0.0,596.0,1926.0,0.0,78.0,0.0,14.0,0.0,0.0,0.0,1192.0,0.08928572,0.087248325,0.003717472,0.06467662,0.040498443,2.0,0.0020768433,0.007434944,6.0601964,0.0
781,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,0.0,-580.0,47.0,394.0,0.0,-24.0,292.0,-1.0,47.0,0.0,233.0,-1.0,4.9218283,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,57.295776,0.0,814.0,25.0,1.0,713.0,1.0,0.0,2.0,4.0,1941.0,235.0,2.0,1941.0,357358.0,0.0,0.0,404.0,963.0,0.0,96.0,0.0,1.0,814.0,1.0,282.0,404.0,0.25641027,2.2450495,0.002538071,0.5,0.024922118,1.0,0.0041536866,0.010152284,2.3832924,1.0
782,5.826,6.3062754,3.6888795,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,0.9999938,962.0,-8.0,-805.0,602.0,269.0,-1.0,-591.0,39.0,0.0,602.0,0.0,8.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,114.59155,15412.563,57.295776,0.0,0.0,814.0,12.0,0.0,713.0,2.0,0.0,10.0,2.0,1410.0,10.0,1.0,1411.0,243983.0,0.0,0.0,404.0,963.0,0.0,24.0,0.0,9.0,0.0,1.0,282.0,404.0,3.4444444,2.2450495,0.003717472,0.019900497,0.012461059,1.0,0.0020768433,0.007434944,1.7321867,1.0
783,5.1474943,5.7365723,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999938,962.0,0.0,95.0,102.0,269.0,0.0,-91.0,530.0,1.0,103.0,-1.0,233.0,0.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,0.0,0.0,139.0,12.0,1.0,714.0,1.0,0.0,2.0,3.0,836.0,234.0,0.0,837.0,243983.0,0.0,0.0,0.0,963.0,0.0,24.0,0.0,1.0,0.0,1.0,232.0,596.0,0.0982906,1.5218121,0.003717472,0.116504855,0.012461059,1.0,0.0020768433,0.007434944,6.0143886,0.0
784,4.1271343,3.912023,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,1.0,962.0,-1.0,-711.0,182.0,269.0,-1.0,-163.0,530.0,1.0,183.0,0.0,102.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,57.295776,15412.563,57.295776,0.0,0.0,814.0,20.0,1.0,714.0,1.0,0.0,3.0,5.0,6468.0,104.0,1.0,6469.0,243983.0,0.0,0.0,404.0,963.0,0.0,80.0,0.0,2.0,0.0,1.0,282.0,404.0,0.5825243,2.2450495,0.003717472,0.10928962,0.020768432,1.0,0.0041536866,0.014869888,7.9459457,1.0
785,5.826,6.3062754,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-2.0,-717.0,47.0,269.0,-1.0,-30.0,529.0,1.0,47.0,0.0,96.0,0.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,0.0,0.0,814.0,18.0,1.0,714.0,1.0,0.0,4.0,3.0,1941.0,97.0,1.0,1942.0,243983.0,0.0,0.0,404.0,963.0,0.0,36.0,0.0,3.0,0.0,1.0,232.0,404.0,0.36082473,2.2450495,0.003717472,0.375,0.018691588,1.0,0.0020768433,0.007434944,2.3845208,1.0
786,5.5333896,6.3062754,6.272877,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.95257413,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,62.0,393.0,0.0,-41.0,529.0,0.0,62.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,171.88733,22574.535,0.0,0.0,0.0,814.0,22.0,2.0,714.0,1.0,1.0,8.0,5.0,2676.0,280.0,1.0,2676.0,357358.0,394.0,907.0,596.0,963.0,713.0,88.0,2675.0,7.0,814.0,1.0,332.0,596.0,0.14285715,1.5218121,0.002538071,0.34920636,0.022845276,1.0,0.0041536866,0.010152284,3.2862408,1.0
787,5.5333896,6.3062754,5.6801724,1.0986123,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-1.0,-711.0,182.0,393.0,0.0,-135.0,292.0,-1.0,182.0,0.0,102.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,57.295776,0.0,814.0,49.0,1.0,713.0,1.0,1.0,3.0,3.0,2752.0,103.0,2.0,2753.0,357358.0,394.0,907.0,404.0,1926.0,713.0,144.0,2751.0,4.0,814.0,1.0,332.0,808.0,0.36893204,2.2450495,0.005076142,0.26229507,0.049844235,1.0,0.0031152647,0.007614213,3.379607,1.0
788,5.5333896,6.3062754,4.477337,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,-3.0,-764.0,602.0,269.0,0.0,-555.0,87.0,-1.0,602.0,1.0,50.0,-1.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,814.0,48.0,0.0,108.0,1.0,0.0,5.0,4.0,6225.0,50.0,1.0,6225.0,243983.0,0.0,0.0,596.0,963.0,0.0,192.0,0.0,4.0,0.0,0.0,154.0,596.0,1.0,1.5218121,0.003717472,0.07960199,0.049844235,1.0,0.0041536866,0.014869888,7.6461916,0.0
789,5.826,6.3062754,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,962.0,-3.0,-89.0,602.0,274.0,0.0,-563.0,292.0,0.0,602.0,-1.0,49.0,0.0,2.687807,0.0,4.7822022,0.017453292,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,57.295776,57.295776,140.0,41.0,0.0,713.0,2.0,1.0,5.0,3.0,5999.0,50.0,2.0,5999.0,248518.0,0.0,0.0,0.0,963.0,0.0,120.0,0.0,4.0,0.0,1.0,154.0,404.0,0.54,2.2450495,0.003649635,0.06633499,0.041536864,1.0,0.0031152647,0.010948905,43.151077,0.0
790,5.5333896,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-2.0,-717.0,602.0,269.0,0.0,-582.0,530.0,0.0,603.0,0.0,96.0,-1.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,114.59155,15412.563,0.0,0.0,0.0,814.0,21.0,1.0,714.0,2.0,0.0,4.0,5.0,1189.0,97.0,1.0,1190.0,243983.0,0.0,0.0,596.0,963.0,0.0,84.0,0.0,3.0,0.0,1.0,232.0,596.0,0.40206185,1.5218121,0.007434944,0.03482587,0.021806853,0.5,0.0041536866,0.014869888,1.4594594,0.0
791,5.5333896,6.3062754,6.272877,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.95257413,0.7310586,0.7310586,1.0,962.0,-1.0,-711.0,182.0,393.0,0.0,-159.0,529.0,0.0,182.0,0.0,102.0,0.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,171.88733,22574.535,0.0,0.0,0.0,814.0,24.0,2.0,714.0,1.0,1.0,3.0,5.0,6313.0,103.0,1.0,6315.0,357358.0,394.0,907.0,404.0,963.0,713.0,96.0,6313.0,2.0,814.0,1.0,332.0,404.0,0.39805827,2.2450495,0.005076142,0.13114753,0.024922118,0.5,0.0041536866,0.010152284,7.7555285,1.0
792,5.826,4.5217886,5.6801724,0.6931472,0.0,0.7615942,0.7615942,0.7615942,0.0,0.7310586,0.7310586,0.7310586,0.9975274,962.0,-4.0,-633.0,182.0,394.0,-1.0,-177.0,293.0,0.0,183.0,0.0,180.0,-1.0,4.049164,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,57.295776,22574.535,0.0,57.295776,0.0,814.0,7.0,1.0,713.0,1.0,0.0,6.0,2.0,1222.0,181.0,1.0,1222.0,357358.0,0.0,0.0,596.0,1926.0,0.0,12.0,0.0,10.0,814.0,1.0,232.0,1192.0,0.14917128,1.5218121,0.002538071,0.032786883,0.0062305294,2.0,0.0020768433,0.005076142,1.5,1.0
793,5.5333896,3.912023,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.95257413,0.7310586,0.5,1.0,963.0,-4.0,-633.0,602.0,63.0,0.0,-579.0,530.0,0.0,603.0,1.0,181.0,-1.0,2.687807,0.0,1.0995574,0.0,0.017453292,0.017453292,57.295776,171.88733,3609.6338,0.0,0.0,0.0,814.0,24.0,1.0,109.0,1.0,0.0,6.0,5.0,2893.0,181.0,1.0,2893.0,57141.0,0.0,0.0,596.0,963.0,0.0,96.0,0.0,5.0,0.0,0.0,154.0,596.0,0.28176796,1.5218121,0.015873017,0.039800994,0.024922118,1.0,0.0041536866,0.06349207,3.5528255,1.0
794,5.5333896,6.3062754,6.272877,1.0986123,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,963.0,-4.0,-633.0,62.0,394.0,0.0,-39.0,529.0,0.0,62.0,1.0,181.0,-1.0,2.687807,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,24.0,2.0,180.0,0.0,0.0,6.0,4.0,3063.0,181.0,2.0,3063.0,357358.0,0.0,0.0,404.0,963.0,0.0,72.0,0.0,5.0,814.0,0.0,154.0,404.0,0.17679559,2.2450495,0.002538071,0.3809524,0.024922118,1.0,0.0031152647,0.007614213,3.7616708,1.0
795,5.1474943,5.7365723,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.880797,0.7310586,0.7310586,0.9998766,963.0,-4.0,-633.0,102.0,394.0,-1.0,-94.0,530.0,1.0,103.0,1.0,181.0,-1.0,4.049164,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,114.59155,22574.535,0.0,0.0,0.0,814.0,9.0,2.0,180.0,0.0,0.0,6.0,5.0,2302.0,181.0,1.0,2302.0,357358.0,0.0,0.0,596.0,963.0,0.0,36.0,0.0,5.0,814.0,0.0,232.0,596.0,0.12154696,1.5218121,0.002538071,0.08737864,0.009345794,1.0,0.0041536866,0.010152284,2.8267813,1.0
796,5.5333896,6.3062754,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,963.0,-1.0,-711.0,182.0,274.0,0.0,-165.0,529.0,0.0,182.0,1.0,103.0,0.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,57.295776,15699.043,0.0,0.0,57.295776,815.0,18.0,1.0,109.0,0.0,1.0,3.0,5.0,7512.0,103.0,2.0,7513.0,248518.0,0.0,0.0,404.0,963.0,0.0,72.0,0.0,2.0,0.0,0.0,232.0,404.0,0.49514562,2.2450495,0.00729927,0.09836066,0.018691588,0.5,0.0041536866,0.01459854,9.227273,0.0
797,5.1474943,5.7365723,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.7310586,0.9999938,963.0,-4.0,-633.0,602.0,394.0,-1.0,-591.0,293.0,0.0,603.0,1.0,181.0,0.0,4.049164,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,114.59155,22574.535,0.0,57.295776,0.0,814.0,13.0,1.0,179.0,1.0,0.0,6.0,4.0,1258.0,181.0,0.0,1259.0,357358.0,0.0,0.0,596.0,1926.0,0.0,48.0,0.0,10.0,814.0,0.0,232.0,1192.0,0.12154696,1.5218121,0.002538071,0.019900497,0.012461059,2.0,0.0041536866,0.010152284,1.5454545,1.0
798,5.5333896,4.5217886,4.477337,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,0.0,-580.0,182.0,393.0,0.0,-159.0,88.0,-1.0,183.0,0.0,233.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,24.0,1.0,713.0,1.0,1.0,2.0,4.0,718.0,234.0,2.0,718.0,357358.0,394.0,907.0,404.0,1926.0,713.0,96.0,717.0,2.0,814.0,1.0,332.0,808.0,0.23076923,2.2450495,0.002538071,0.13114753,0.024922118,2.0,0.0041536866,0.010152284,0.88083535,1.0
799,5.1474943,6.3062754,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9998766,962.0,0.0,-580.0,182.0,269.0,-1.0,-174.0,529.0,1.0,182.0,0.0,233.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,57.295776,0.0,0.0,814.0,9.0,1.0,714.0,1.0,0.0,2.0,3.0,1549.0,235.0,0.0,1550.0,243983.0,0.0,0.0,596.0,963.0,0.0,18.0,0.0,1.0,0.0,1.0,282.0,596.0,0.14957266,1.5218121,0.003717472,0.04918033,0.009345794,1.0,0.0020768433,0.007434944,1.9029484,1.0
800,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,963.0,-3.0,-764.0,602.0,394.0,0.0,-579.0,292.0,-1.0,602.0,1.0,50.0,-1.0,2.687807,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,57.295776,0.0,814.0,25.0,1.0,108.0,1.0,0.0,5.0,4.0,1598.0,50.0,1.0,1599.0,357358.0,0.0,0.0,596.0,1926.0,0.0,96.0,0.0,8.0,814.0,0.0,154.0,1192.0,1.08,1.5218121,0.005076142,0.039800994,0.024922118,1.0,0.0041536866,0.010152284,1.9619164,1.0
801,5.5333896,5.7365723,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.0,0.95257413,0.7310586,0.5,1.0,963.0,-6.0,141.0,602.0,269.0,1.0,-585.0,293.0,-1.0,603.0,0.0,280.0,0.0,4.9218283,0.0,4.694936,0.017453292,0.0,0.017453292,0.0,171.88733,15412.563,57.295776,57.295776,0.0,139.0,19.0,0.0,179.0,1.0,0.0,8.0,4.0,1795.0,281.0,1.0,1796.0,13988.0,0.0,0.0,0.0,1926.0,0.0,72.0,0.0,14.0,0.0,0.0,0.0,808.0,0.17142858,0.12871288,0.003717472,0.029850746,0.018691588,2.0,0.0041536866,0.014869888,12.913669,1.0
802,5.5333896,5.7365723,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,962.0,-4.0,-633.0,602.0,274.0,0.0,-583.0,293.0,-1.0,603.0,0.0,180.0,0.0,4.049164,0.0,4.7822022,0.017453292,0.017453292,0.017453292,57.295776,57.295776,15699.043,0.0,57.295776,57.295776,815.0,21.0,0.0,713.0,2.0,1.0,6.0,4.0,4273.0,181.0,1.0,4273.0,248518.0,0.0,0.0,596.0,1926.0,0.0,80.0,0.0,10.0,0.0,1.0,232.0,1192.0,0.13259669,1.5218121,0.003649635,0.033167496,0.020768432,2.0,0.0041536866,0.01459854,5.248157,1.0
803,5.5333896,6.3062754,5.6801724,1.3862944,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,-6.0,-534.0,182.0,393.0,0.0,-171.0,292.0,-1.0,182.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,57.295776,0.0,814.0,13.0,1.0,713.0,1.0,1.0,8.0,4.0,977.0,280.0,1.0,977.0,357358.0,394.0,907.0,596.0,1926.0,713.0,48.0,976.0,14.0,814.0,1.0,332.0,1192.0,0.125,1.5218121,0.002538071,0.06557377,0.012461059,2.0,0.0041536866,0.010152284,1.1990172,1.0
804,4.1271343,5.7365723,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,0.9999938,963.0,0.0,-580.0,182.0,269.0,-1.0,-171.0,530.0,1.0,183.0,1.0,234.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,57.295776,15412.563,57.295776,0.0,0.0,814.0,12.0,1.0,180.0,0.0,0.0,2.0,3.0,7472.0,235.0,0.0,7473.0,243983.0,0.0,0.0,596.0,963.0,0.0,24.0,0.0,1.0,0.0,0.0,282.0,596.0,0.102564104,1.5218121,0.003717472,0.06557377,0.012461059,1.0,0.0020768433,0.007434944,9.179361,1.0
805,5.159055,6.3062754,6.272877,0.0,0.7615942,0.0,0.0,0.7615942,0.7615942,0.880797,0.7310586,0.5,1.0,962.0,0.0,-580.0,602.0,273.0,-1.0,-567.0,529.0,1.0,602.0,0.0,233.0,0.0,5.794493,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,114.59155,15699.043,0.0,0.0,57.295776,815.0,36.0,1.0,714.0,2.0,2.0,2.0,2.0,9272.0,234.0,2.0,9272.0,248518.0,274.0,907.0,404.0,963.0,713.0,36.0,9271.0,1.0,0.0,1.0,332.0,404.0,0.102564104,2.2450495,0.003649635,0.05970149,0.037383176,1.0,0.0010384216,0.003649635,11.389435,0.0
806,5.1474943,4.5217886,6.272877,1.0986123,0.0,0.0,0.0,0.0,0.0,0.95257413,0.5,0.5,0.9975274,36.0,-7.0,-534.0,603.0,269.0,-1.0,-597.0,530.0,1.0,603.0,0.0,279.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.0,0.0,171.88733,15412.563,57.295776,0.0,0.0,814.0,6.0,1.0,714.0,2.0,0.0,7.0,4.0,590.0,281.0,0.0,591.0,243983.0,0.0,0.0,596.0,37.0,0.0,18.0,0.0,7.0,0.0,1.0,282.0,596.0,0.092857145,1.5218121,0.003717472,0.0099502485,0.16216215,1.0,0.08108108,0.0111524165,0.7248157,1.0
807,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,-6.0,-534.0,182.0,394.0,0.0,-171.0,292.0,-1.0,182.0,0.0,279.0,-1.0,4.9218283,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,57.295776,0.0,814.0,13.0,1.0,713.0,1.0,0.0,8.0,4.0,931.0,281.0,1.0,931.0,357358.0,0.0,0.0,596.0,3852.0,0.0,48.0,0.0,28.0,814.0,1.0,282.0,2384.0,0.23214285,1.5218121,0.002538071,0.06557377,0.012461059,4.0,0.0041536866,0.010152284,1.1425061,1.0
808,4.1271343,6.3062754,3.8918202,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,1.0,963.0,-1.0,-36.0,602.0,269.0,0.0,-561.0,48.0,0.0,602.0,0.0,103.0,0.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,57.295776,15412.563,0.0,0.0,0.0,139.0,42.0,0.0,108.0,1.0,0.0,3.0,2.0,9283.0,103.0,1.0,9284.0,243983.0,0.0,0.0,0.0,963.0,0.0,84.0,0.0,2.0,0.0,0.0,154.0,404.0,0.5339806,2.2450495,0.003717472,0.06965174,0.043613706,1.0,0.0020768433,0.007434944,66.78417,1.0
809,5.1474943,5.7365723,3.6888795,0.0,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,0.99999964,963.0,0.0,-580.0,602.0,269.0,-1.0,-588.0,40.0,0.0,603.0,1.0,234.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,114.59155,15412.563,57.295776,0.0,0.0,814.0,15.0,0.0,179.0,1.0,0.0,2.0,1.0,1778.0,235.0,0.0,1779.0,243983.0,0.0,0.0,596.0,1926.0,0.0,15.0,0.0,2.0,0.0,0.0,282.0,1192.0,0.11111111,1.5218121,0.003717472,0.024875622,0.015576324,2.0,0.0010384216,0.003717472,2.1842752,0.0
810,5.1474943,4.5217886,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.95257413,0.7310586,0.5,0.99966466,962.0,-2.0,-717.0,602.0,269.0,-1.0,-595.0,530.0,1.0,603.0,0.0,96.0,-1.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,171.88733,15412.563,57.295776,0.0,0.0,814.0,8.0,1.0,714.0,2.0,0.0,4.0,3.0,908.0,98.0,2.0,908.0,243983.0,0.0,0.0,404.0,963.0,0.0,16.0,0.0,3.0,0.0,1.0,282.0,404.0,0.26804122,2.2450495,0.003717472,0.013266998,0.008307373,1.0,0.0020768433,0.007434944,1.1142507,1.0
